date,open,high,low,close,volume,base_asset_volume,no_trades,taker_buy_vol,taker_buy_base_asset_vol
14/05/2021,3717.92,4173.28,3691.35,4075.01,1153390.42631,4569415542.247888,2227244,589306.03131,2332631768.0700326
15/05/2021,4075.02,4134.05,3632.0,3646.68,1039174.88082,4030586492.9649377,2055345,498020.66776,1932010797.3563285
16/05/2021,3646.24,3879.0,3343.06,3582.1,1324065.65875,4788918304.497996,2532983,633005.25035,2292116232.8254237
17/05/2021,3581.81,3587.06,3102.0,3282.51,1904012.43998,6401071580.734825,2885352,933732.36068,3143594982.023329
18/05/2021,3282.25,3565.71,3240.0,3375.07,1287110.84143,4392873871.822427,2143887,648040.21083,2211619486.734546
19/05/2021,3375.08,3441.73,1888.0,2438.92,4309836.31939,11641524166.98746,5548968,2090952.35775,5659752851.777948
20/05/2021,2438.92,2990.05,2155.0,2768.62,2942777.9301,7750201898.667441,4243052,1465674.26337,3868330692.8013415
21/05/2021,2767.87,2938.54,2101.0,2430.98,2727031.93514,6898701128.841128,3676164,1340165.22786,3393349822.1647105
22/05/2021,2430.98,2485.0,2145.0,2294.87,1684318.01157,3934313840.470727,2484734,822180.46988,1920309768.1238775
23/05/2021,2295.45,2381.57,1728.74,2096.39,2914548.73125,5907260139.54496,3761018,1410830.44221,2862585215.1775413
24/05/2021,2096.63,2675.0,2079.94,2648.43,2186632.92245,5180244966.721231,3299296,1103328.42714,2619744995.6376796
25/05/2021,2647.92,2750.0,2378.54,2705.11,2115349.50445,5442737549.40126,2976859,1050034.53412,2703460213.3438673
26/05/2021,2705.1,2910.0,2643.0,2884.94,1583799.59251,4416389128.58148,2726537,786524.11588,2193352742.2343354
27/05/2021,2884.82,2889.74,2633.68,2742.23,1099029.91206,3033719144.340213,1732113,540641.23243,1493018236.9716177
28/05/2021,2742.23,2762.45,2327.38,2412.1,1554584.61362,3934662309.044423,2184249,763125.86389,1931909198.7690516
29/05/2021,2412.34,2574.27,2204.1,2278.74,1379427.18851,3288804154.831871,1887733,681047.48538,1625990815.6297283
30/05/2021,2278.74,2476.42,2180.53,2385.98,1151113.19883,2726606138.6317167,1519005,577190.77662,1368058965.0840323
31/05/2021,2385.82,2720.0,2271.44,2706.15,1307958.04068,3277131772.1340704,1849177,661801.72603,1660383324.5955362
01/06/2021,2706.15,2740.0,2523.74,2634.57,1179577.10806,3081355010.953452,1790186,575201.66943,1503196035.623285
02/06/2021,2634.31,2802.99,2550.0,2706.22,970070.53563,2616566301.6287875,1349232,481481.7217,1299176997.0039196
03/06/2021,2706.21,2891.95,2662.4,2857.25,1024290.89423,2874856613.490244,1620340,500895.12021,1405843557.4623542
04/06/2021,2857.25,2860.0,2552.0,2689.51,1188314.11191,3175186750.490876,1775946,580744.67311,1551953930.2872362
05/06/2021,2689.54,2816.87,2552.23,2627.73,961824.12413,2575726370.4308586,1670498,485392.70366,1300138730.369177
06/06/2021,2627.63,2745.0,2614.0,2711.92,673792.69369,1814112037.5335104,1336460,330313.64976,889529103.1930318
07/06/2021,2711.92,2847.55,2570.0,2592.05,1152128.07856,3149245176.9112635,1926275,577620.94623,1579210256.0021944
08/06/2021,2592.05,2620.99,2304.91,2507.23,1693747.42759,4201646662.8817344,2128256,825822.24736,2049450576.8071203
09/06/2021,2507.43,2626.63,2405.28,2610.18,1276718.24011,3223323188.070379,1763686,628336.14933,1586470728.7592204
10/06/2021,2610.2,2624.46,2425.11,2471.09,741237.49926,1874571746.4354444,978237,363431.81896,918906133.8856995
11/06/2021,2471.01,2497.99,2321.37,2354.01,587364.27358,1424975261.8077207,885172,283123.21039,687294443.9824528
12/06/2021,2354.09,2454.53,2256.22,2370.74,767439.4984,1807036943.9986243,1127302,387478.69595,912817435.7895497
13/06/2021,2370.64,2548.41,2308.41,2509.33,715948.75986,1724097564.3343067,1217504,362663.11262,873887342.4001299
14/06/2021,2509.33,2609.17,2461.0,2580.77,684183.55622,1730260219.1338103,1118498,344642.00777,871859785.3777082
15/06/2021,2580.58,2640.0,2507.7,2543.54,599826.64933,1548303436.0627651,1044834,296745.7672,766423377.3833216
16/06/2021,2543.55,2556.19,2351.18,2367.89,624741.78358,1533734359.4130068,896073,284039.92262,698017754.3540518
17/06/2021,2368.02,2460.5,2306.0,2373.28,560667.58566,1338389545.0014825,961448,270180.83506,645226707.8364276
18/06/2021,2373.28,2378.0,2139.0,2234.09,778905.20197,1758827532.8833416,1067542,371196.26583,838571112.1778259
19/06/2021,2234.09,2278.82,2161.67,2164.67,496872.24997,1104923869.4185991,763820,247263.46485,550102564.5556563
20/06/2021,2165.34,2280.01,2040.68,2243.47,743883.64741,1599009750.5269032,1035537,372014.61158,800346451.8622458
21/06/2021,2243.49,2260.16,1865.54,1885.49,1629819.66576,3252129521.677504,2014010,790387.70091,1576559907.5741656
22/06/2021,1885.27,1998.0,1700.48,1879.28,1695338.08052,3158928001.131145,1856357,836934.44825,1561415491.3361256
23/06/2021,1879.29,2045.0,1821.95,1968.14,918612.30494,1817518228.910071,1141790,462271.19818,914984412.7312152
24/06/2021,1967.95,2036.61,1884.79,1989.52,701231.67478,1377799766.499455,833337,344155.41659,676304789.1846559
25/06/2021,1989.53,2019.99,1791.22,1808.82,858808.54767,1612556879.1072812,1041338,408120.68053,766594867.4201661
26/06/2021,1808.97,1852.8,1717.32,1829.64,832315.14904,1478550576.564645,923226,407180.66965,723391264.7348672
27/06/2021,1829.84,1984.5,1804.26,1982.28,696055.79307,1299521992.0717993,1091206,354611.53419,662881681.770634
28/06/2021,1982.27,2145.0,1960.52,2084.41,1044244.68308,2138998047.877628,1657087,541464.02542,1109375130.9563096
29/06/2021,2084.42,2245.0,2073.57,2165.33,831257.23277,1804733069.9829893,1536044,421410.27571,915112793.5954355
30/06/2021,2165.46,2287.78,2087.99,2275.68,910583.6032,1973676680.8731267,1464112,455834.94051,988252389.8537891
01/07/2021,2275.68,2275.93,2073.12,2106.41,787865.25137,1688043308.127257,1414518,384175.37542,822709363.8629833
02/07/2021,2106.41,2160.0,2018.5,2154.13,672282.37476,1397269246.2664564,862561,337006.28168,700715966.082419
03/07/2021,2153.95,2240.0,2112.01,2226.99,569264.801,1248888441.2531536,922576,295114.62138,647377288.8497531
04/07/2021,2226.99,2389.93,2189.58,2322.69,590656.25069,1365904900.3499067,1204553,301461.36172,697045137.9373571
05/07/2021,2322.69,2324.64,2157.32,2196.53,781806.31605,1753862827.3791049,1264204,376068.64852,843863080.0280032
06/07/2021,2196.85,2350.0,2193.0,2322.5,785330.17152,1803108194.4684093,1326163,394638.45053,905951763.471528
07/07/2021,2322.51,2409.0,2291.9,2316.57,666501.35572,1570553094.637571,1113578,341514.34243,804702677.2747095
08/07/2021,2316.25,2325.6,2084.79,2116.33,880265.04124,1926184139.309848,1234614,430334.02257,941278322.1307552
09/07/2021,2116.32,2189.4,2046.51,2146.99,738611.36304,1568646237.310995,867603,376374.9264,799855032.1068395
10/07/2021,2146.99,2194.82,2074.16,2110.69,499071.85904,1058023794.511424,646476,244207.37542,517802339.24897593
11/07/2021,2110.68,2174.0,2081.02,2140.45,342294.40302,727911535.268998,479138,175830.75143,374053441.9544357
12/07/2021,2140.54,2167.83,2006.68,2031.58,540630.10742,1126108847.3713691,725803,259649.61299,541195461.2027713
13/07/2021,2031.57,2047.35,1918.0,1940.15,647388.24969,1287490852.461495,902810,316356.56219,629467223.5950301
14/07/2021,1940.44,2019.18,1865.0,1994.58,690505.60937,1342931974.3496463,936438,340257.8567,661765917.4307932
15/07/2021,1994.41,2042.88,1881.0,1919.51,645271.32563,1251834409.941772,865033,327273.48478,635240853.6881751
16/07/2021,1919.54,1965.0,1850.0,1876.26,577068.89724,1097832472.3221335,721120,281955.46534,536656638.66655445
17/07/2021,1876.47,1919.19,1844.45,1899.59,430300.51578,810628641.2579023,576008,216291.07537,407705129.4338168
18/07/2021,1899.5,1993.79,1877.1,1891.64,534837.63654,1038104997.5220178,768528,265665.55659,515762272.12334466
19/07/2021,1891.65,1919.0,1805.0,1818.73,547419.93771,1011627398.9238826,641063,251885.98865,465870373.918487
20/07/2021,1818.73,1841.34,1706.0,1786.03,786257.272,1386498470.3401668,943640,361612.01276,638066651.1050907
21/07/2021,1786.03,2035.23,1747.55,1995.5,1115949.82033,2138345813.7854447,1304423,572242.67732,1096535844.2912283
22/07/2021,1995.5,2046.0,1947.62,2024.56,768854.3659,1536669128.520452,1074800,380631.63083,760682754.9789101
23/07/2021,2024.27,2130.9,1993.22,2124.25,708160.91322,1455496732.0516536,1035643,369453.14045,759725736.552947
24/07/2021,2124.26,2199.5,2105.58,2184.75,633075.18592,1360667031.9830072,1056670,325598.83875,699891567.7571777
25/07/2021,2184.9,2197.41,2105.93,2189.79,535630.27,1154562327.6539447,941623,264032.01071,569308146.3799201
26/07/2021,2189.82,2433.65,2171.57,2228.08,1393738.163,3222622416.2567244,2252910,700749.72547,1620304810.082424
27/07/2021,2227.81,2319.26,2150.5,2299.49,906359.23478,2025582065.4137945,1502763,453060.9884,1012813193.018728
28/07/2021,2299.47,2345.0,2243.15,2300.9,718202.57727,1649860557.2934496,1287050,354056.40824,813646516.7585101
29/07/2021,2300.9,2400.0,2266.12,2382.92,499364.83496,1157988358.946293,1036449,256551.90722,595101393.8037223
30/07/2021,2382.93,2471.7,2315.92,2461.81,762577.28797,1824191451.5586312,1428312,392130.06114,938693364.8598524
31/07/2021,2461.77,2553.86,2420.68,2531.05,507601.05026,1253810139.1383708,1007386,260698.67822,644275659.9179009
01/08/2021,2531.1,2697.61,2511.24,2555.69,853495.94078,2217485596.778454,1810440,424598.26467,1103204692.3483703
02/08/2021,2555.5,2666.0,2507.0,2606.93,726701.84952,1887684672.4710493,1596914,349146.53842,907116380.7113304
03/08/2021,2606.92,2632.44,2442.32,2509.04,792960.84375,1986976146.0041504,1701919,379722.87711,951417932.12994
04/08/2021,2508.51,2772.71,2457.68,2724.78,954590.7536,2498364633.894655,1839302,487804.51345,1277999531.487594
05/08/2021,2724.55,2843.98,2529.91,2826.99,1307720.20654,3553456266.77197,2690052,667954.4434,1816958298.9456923
06/08/2021,2827.01,2946.75,2720.06,2891.58,825399.48637,2334160884.125929,1873337,414224.32756,1171841746.7253797
07/08/2021,2891.54,3171.0,2865.5,3160.31,1205277.10095,3673732670.3173537,2318608,626027.34275,1908033758.046348
08/08/2021,3160.48,3189.99,2949.03,3011.85,966349.70579,2979960615.1300263,1771162,483981.14361,1494356685.81815
09/08/2021,3011.84,3186.0,2893.23,3160.52,1129584.61614,3453771928.060336,2114151,561464.36607,1719164995.6906047
10/08/2021,3160.51,3233.0,3051.22,3141.66,880675.74443,2763516346.6677885,1824522,446954.52251,1403643255.700469
11/08/2021,3141.14,3274.0,3120.27,3160.5,732546.60433,2351996141.79722,1786853,363763.55938,1168247882.8953278
12/08/2021,3160.4,3239.0,2979.29,3045.96,737628.45808,2283938414.771762,1587719,349848.69183,1083322209.190179
13/08/2021,3046.11,3327.83,3033.8,3322.32,579333.40323,1867199038.7077763,1311322,302432.48843,975151109.1948576
14/08/2021,3322.33,3330.98,3200.0,3263.16,486102.53787,1587713825.6861787,1014420,237085.55544,774933248.7153627
15/08/2021,3263.16,3320.0,3111.13,3307.09,565579.67765,1813755247.625386,1224556,278202.49839,892667696.2892821
16/08/2021,3307.35,3335.0,3135.22,3146.53,635667.05422,2062860388.3954492,1940766,299737.20397,973748229.973464
17/08/2021,3147.18,3290.0,2991.89,3011.72,804996.06971,2535149204.5375986,1644472,374586.04818,1180969163.5711126
18/08/2021,3011.73,3125.81,2950.0,3014.55,625103.25568,1902429362.9636245,1093813,312124.66699,950560051.1196573
19/08/2021,3014.18,3188.0,2958.33,3184.12,634769.92174,1931520693.610396,1297759,323213.07804,984487319.539263
20/08/2021,3184.11,3300.0,3177.16,3284.82,558127.4554,1809283029.2179065,1137843,279786.28754,907257350.5530814
21/08/2021,3284.81,3309.16,3207.0,3223.43,421156.09084,1375973641.1631632,777622,211442.3087,691281509.7907203
22/08/2021,3223.36,3272.0,3126.42,3238.0,406479.07654,1304347038.5713573,803263,200170.96021,642534234.4598523
23/08/2021,3238.0,3377.89,3230.02,3321.28,602103.44614,2000534992.1483488,1520784,307844.29088,1023003561.2471209
24/08/2021,3321.28,3357.85,3147.31,3170.62,540480.07853,1758604481.5998473,984324,255974.71494,833541906.1232423
25/08/2021,3170.63,3248.0,3080.0,3226.87,483697.69444,1534476278.2531996,1031704,237587.76403,754272690.4561902
26/08/2021,3226.88,3250.0,3053.3,3093.2,442298.47372,1382397989.4504704,959232,210645.9104,658517127.7445049
27/08/2021,3093.06,3280.0,3060.18,3273.45,451027.80711,1434311977.245256,802187,231317.4704,735958225.3697007
28/08/2021,3273.89,3287.0,3210.31,3244.48,262360.34921,850631439.0532795,539377,128912.53425,418041843.9212773
29/08/2021,3244.75,3285.0,3152.34,3223.47,335806.7827,1078681950.902087,661232,168361.7531,541070972.50378
30/08/2021,3223.47,3347.95,3143.0,3229.64,625347.27541,2027490192.4973872,1228525,317195.90286,1029315993.394146
31/08/2021,3229.14,3476.0,3188.77,3429.2,863071.13092,2895209449.7077646,1772849,431197.75023,1446458670.5660667
01/09/2021,3429.19,3842.0,3382.22,3826.82,845759.95868,3038498667.85424,2022132,445083.48573,1600713524.7388706
02/09/2021,3826.82,3836.8,3717.04,3785.82,525165.7996,1981758437.085756,1402190,255406.3611,963939552.296903
03/09/2021,3785.82,4027.88,3705.05,3938.11,655903.75739,2557662974.330016,1678132,334965.95109,1306320160.6493835
04/09/2021,3938.11,3970.0,3832.5,3885.52,364478.1193,1422981232.233712,996623,176186.7034,688072330.17936
05/09/2021,3885.61,3980.0,3830.0,3950.29,365759.8597,1432553302.476841,1083584,187163.4226,733284736.185792
06/09/2021,3950.28,3970.0,3864.3,3926.77,397768.5783,1562560096.37577,865160,199177.0547,782756030.92282
07/09/2021,3926.67,3947.15,3005.0,3434.57,1203536.00209,4298119218.282754,2359100,567117.08258,2025608219.4950175
08/09/2021,3434.84,3560.0,3215.16,3499.0,780611.7657,2665272033.980108,1783652,385803.0214,1318127754.089355
09/09/2021,3499.01,3567.06,3390.4,3424.93,628553.8831,2194182935.338638,1147283,313804.0919,1095691059.372896
10/09/2021,3424.94,3514.11,3150.0,3208.86,633026.2659,2107283581.30531,1128069,312620.0773,1041506592.916316
11/09/2021,3208.85,3348.37,3200.0,3267.21,413524.1761,1355587141.453793,833958,207506.7378,680210107.377414
12/09/2021,3267.1,3474.16,3231.1,3404.21,408858.9595,1379322044.697631,1089138,203397.6282,686413591.484902
13/09/2021,3404.3,3430.3,3108.49,3285.35,647855.7199,2103663103.067748,1363198,311994.072,1013528553.212599
14/09/2021,3285.09,3437.05,3269.95,3434.37,373634.9026,1249733657.132103,894664,187175.3987,626226181.393532
15/09/2021,3434.37,3616.16,3357.78,3613.55,428507.5278,1486156273.791875,977023,216020.2616,749354190.4142289
16/09/2021,3613.55,3676.28,3481.14,3567.98,467985.4919,1680487713.224465,1081868,231345.773,831073629.504893
17/09/2021,3567.97,3594.17,3350.07,3399.81,398888.3705,1383268101.517886,867583,195646.9993,678415330.9529511
18/09/2021,3399.89,3541.96,3368.88,3435.64,315162.7627,1090387917.429689,692204,154824.5614,535810347.47977906
19/09/2021,3435.64,3456.53,3277.74,3328.62,312948.0013,1052980779.84908,687285,151230.7096,509076793.30780894
20/09/2021,3328.57,3347.82,2913.39,2977.28,917939.57849,2834781758.8926153,1708278,438137.50219,1353089301.934755
21/09/2021,2977.32,3105.83,2652.0,2765.9,971519.88941,2827179157.4349656,1754962,468088.16275,1365275107.8553398
22/09/2021,2766.72,3088.88,2737.54,3076.92,677457.64825,1993084668.614384,1200519,356419.52515,1049114512.68168
23/09/2021,3076.92,3174.5,3033.85,3152.5,459293.8858,1428616217.718121,885568,230448.3995,716904113.011812
24/09/2021,3152.41,3158.52,2733.0,2928.53,932090.8856,2715718192.370976,1607374,447178.1607,1302897206.37027
25/09/2021,2928.22,2967.52,2801.57,2921.73,491974.0226,1428143403.478111,934301,245314.6092,712408056.645926
26/09/2021,2921.84,3115.51,2738.17,3059.37,703594.478,2062409598.894876,1347301,346152.9053,1015957876.595305
27/09/2021,3059.36,3164.94,2922.71,2925.59,510130.7319,1564096695.372967,1043885,249913.2903,766484764.1360419
28/09/2021,2924.76,2970.82,2789.0,2804.91,511325.4643,1477983245.669702,928494,250476.1527,724263328.0029689
29/09/2021,2805.15,2950.0,2782.0,2850.45,411305.0893,1180681056.162314,748804,207837.6036,596539497.02346
30/09/2021,2850.45,3048.42,2837.19,3000.61,506896.7612,1514341937.307116,992243,255146.8926,762091704.426968
01/10/2021,3000.62,3330.0,2969.07,3309.91,648714.6151,2063112280.6677911,1446386,336578.1769,1070284895.056629
02/10/2021,3309.91,3469.0,3257.0,3387.76,422551.1811,1417055615.816637,1046194,215469.0975,722876150.3671501
03/10/2021,3387.77,3488.0,3342.51,3417.73,360586.8905,1231536168.315363,816339,183173.9282,625701691.951877
04/10/2021,3417.73,3437.19,3270.0,3386.31,485204.642,1631562261.554976,1090407,234726.4574,789540744.9034591
05/10/2021,3386.31,3545.0,3363.78,3515.27,393900.8818,1355905889.610947,1025512,198949.7787,684720843.632569
06/10/2021,3515.48,3632.11,3342.0,3574.89,618265.5402,2172519696.562985,1444856,309931.1456,1089939304.811416
07/10/2021,3574.88,3653.98,3470.8,3587.47,486102.3591,1736906584.27609,1252503,243095.0309,868883834.3019049
08/10/2021,3587.47,3695.0,3532.0,3563.13,403597.1437,1455713871.288283,1084792,199496.5173,719958341.956916
09/10/2021,3563.13,3635.0,3538.07,3574.82,361906.7514,1299757023.499163,1175683,181998.6895,653707840.812712
10/10/2021,3574.83,3604.0,3405.0,3414.22,580223.6302,2049128230.3442593,1765439,283364.0936,1001342447.915331
11/10/2021,3414.22,3623.8,3371.0,3542.12,493521.882,1743391083.658808,1110340,241854.8172,853789828.787545
12/10/2021,3542.12,3547.11,3403.21,3491.46,409377.1918,1425455761.406618,925699,201641.4148,702321739.2320609
13/10/2021,3491.43,3613.0,3412.7,3607.42,393463.1222,1376610269.516408,902525,201681.7182,706082588.659431
14/10/2021,3607.41,3824.0,3586.04,3790.82,481894.1473,1792792932.944189,1430307,251733.9105,936783652.8873379
15/10/2021,3790.82,3907.77,3734.1,3868.99,504321.732,1924965953.8584993,1399937,254168.4935,970514136.648077
16/10/2021,3868.38,3971.0,3803.56,3829.96,373727.8549,1452752901.397648,1037769,187096.1122,727596178.479473
17/10/2021,3829.96,3919.19,3640.0,3846.85,368898.9831,1406207658.840768,1025324,178427.9421,680830276.477113
18/10/2021,3847.0,3893.14,3676.0,3744.96,401819.9734,1520728621.310328,994548,195898.4727,741595496.941215
19/10/2021,3744.96,3886.89,3732.0,3877.03,341268.3723,1300066269.933142,925015,174324.5608,664357630.0123689
20/10/2021,3876.98,4169.0,3828.05,4161.15,537383.09732,2149449047.3673105,1766454,279381.99444,1118325109.6206875
21/10/2021,4161.37,4375.0,4013.13,4052.99,798566.55805,3335123440.998212,2380751,404846.9768,1692164862.5576444
22/10/2021,4053.0,4167.41,3888.0,3972.2,463222.5428,1872218697.8510969,1133846,222124.1917,898314133.554093
23/10/2021,3972.19,4172.0,3937.51,4167.12,326576.9601,1323345505.757517,940891,168280.0749,682461302.9820809
24/10/2021,4167.13,4186.57,3961.5,4082.33,350115.8386,1421627004.334803,917969,173779.212,705808722.830333
25/10/2021,4082.33,4236.0,4067.71,4220.37,347438.6534,1445430078.54488,939963,173328.5306,721155504.7567849
26/10/2021,4220.36,4297.0,4090.21,4131.52,414498.1599,1739912498.469915,1285913,205853.0689,864564656.686144
27/10/2021,4131.52,4307.0,3909.0,3922.0,704604.25,2874313313.398058,1872190,342946.2522,1399582259.368619
28/10/2021,3921.99,4295.0,3890.17,4286.02,626378.5055,2587268364.2614393,1711575,331721.6797,1370287598.125038
29/10/2021,4286.01,4460.47,4265.97,4418.89,559231.07691,2440933126.0486555,1799386,299827.57771,1309028738.7546902
30/10/2021,4418.89,4434.06,4232.2,4322.68,340223.069,1469664811.936835,1035476,164985.5425,712725589.416983
31/10/2021,4322.68,4399.14,4164.35,4287.21,412856.2893,1764886607.687624,1303438,207029.193,885572414.3197529
01/11/2021,4287.48,4386.58,4146.3,4319.43,417620.7073,1794319887.30236,1134036,208433.9365,895858147.040655
02/11/2021,4319.43,4599.6,4284.43,4589.89,468184.79301,2083371519.8068273,1657233,245450.7112,1092310373.4304738
03/11/2021,4589.68,4665.87,4455.0,4603.35,448658.35125,2051737308.0126247,1580640,221693.79026,1014198753.1220545
04/11/2021,4603.35,4606.65,4420.08,4532.32,368218.25695,1663942873.793036,1019675,180789.4819,817221755.717328
05/11/2021,4532.31,4570.05,4438.8,4474.24,305651.7244,1375503505.227947,893068,152155.8565,684734029.750039
06/11/2021,4474.24,4530.0,4326.17,4518.0,322154.0973,1429791261.319524,868676,162175.6278,720042764.54545
07/11/2021,4518.0,4637.98,4502.37,4612.59,243596.5952,1115635571.36518,834745,124167.1925,568809173.880069
08/11/2021,4612.59,4822.97,4612.0,4807.98,391102.31806,1850800839.6928573,1344244,202324.49531,957541306.1850829
09/11/2021,4807.98,4838.28,4713.89,4732.33,311267.57998,1489567265.669691,995668,147968.47588,708147066.5785884
10/11/2021,4732.33,4868.0,4461.93,4628.78,553596.99163,2600175501.1604886,1492374,270065.18221,1268630239.571584
11/11/2021,4628.68,4779.0,4576.47,4719.0,303688.9765,1425610198.742417,909164,157894.3577,741000169.5926889
12/11/2021,4719.0,4809.71,4507.85,4665.46,461580.0415,2146130116.8717673,1206412,233963.1159,1088185088.951037
13/11/2021,4665.47,4707.6,4584.08,4644.28,220720.6611,1026142451.546252,731125,118424.284,550635027.19302
14/11/2021,4644.27,4696.05,4514.12,4626.5,245309.0674,1126786539.405778,623491,122672.4061,563409641.23753
15/11/2021,4626.5,4772.01,4540.0,4563.78,375421.6601,1752738875.791921,1061676,193844.8631,905084671.525607
16/11/2021,4563.77,4563.77,4103.0,4209.76,735857.063,3163788841.066021,1741259,354749.4963,1525045237.187241
17/11/2021,4209.59,4299.91,4063.48,4287.8,472852.1842,1980248927.7112312,1146593,230168.3863,964335338.1946579
18/11/2021,4288.07,4344.81,3956.44,3996.9,576945.1837,2387588164.850108,1319866,271503.5573,1123646212.609458
19/11/2021,3996.9,4308.97,3973.01,4294.76,420045.0897,1740904041.283998,984517,220791.4006,915311333.172286
20/11/2021,4294.75,4435.88,4199.86,4412.17,365584.578,1577172914.216076,888090,184875.7626,797947406.834007
21/11/2021,4412.17,4451.0,4242.41,4258.31,340206.3203,1479842945.950397,836925,163875.6246,712849742.985788
22/11/2021,4259.7,4320.0,4022.74,4085.97,518501.3338,2167112891.8657327,1162581,252693.2206,1055865143.426048
23/11/2021,4086.28,4385.59,4059.62,4339.44,502811.7902,2125825553.2223232,1098270,257182.2577,1087600936.697824
24/11/2021,4339.45,4373.94,4167.65,4269.36,448727.0306,1913428104.737214,990018,224088.2362,955466127.579108
25/11/2021,4270.1,4550.0,4248.27,4524.85,445868.2434,1962939107.4477448,1123629,231824.3193,1020486293.959096
26/11/2021,4524.48,4551.0,3913.0,4041.2,720245.1612,2994490664.021844,1654553,348872.8661,1449711434.447617
27/11/2021,4041.2,4183.66,4028.34,4095.29,275326.5202,1133169071.35039,723831,136157.3482,560538419.133488
28/11/2021,4095.29,4298.51,3964.0,4294.78,346471.3551,1421535999.752079,842343,174386.8187,716242629.1809369
29/11/2021,4294.77,4458.92,4276.89,4444.53,406881.2284,1772611136.392454,947503,197615.3669,861297710.0512381
30/11/2021,4444.54,4753.0,4346.36,4630.26,743024.4662,3391424543.472383,1808789,382798.4648,1747000994.593408
01/12/2021,4630.25,4778.75,4523.99,4582.95,508198.3105,2382156066.737272,1367302,246310.7878,1154670707.221559
02/12/2021,4582.95,4634.83,4433.0,4511.21,451861.9545,2047468326.802657,1062149,226209.1863,1025021244.456828
03/12/2021,4511.35,4654.88,4032.5,4215.73,677974.8659,2972156867.637412,1516700,333149.3796,1461878585.380166
04/12/2021,4215.01,4238.59,3503.68,4117.25,1111773.1451,4370074804.513231,2264288,530635.0464,2087295412.4309409
05/12/2021,4117.25,4248.19,4031.39,4196.44,536325.4413,2224220852.2791967,1088546,267574.1867,1110245049.715657
06/12/2021,4196.44,4376.15,3921.0,4347.59,726742.9638,2991267298.82173,1447061,359456.3673,1481368763.448508
07/12/2021,4347.57,4425.0,4255.92,4306.4,420749.751,1830621575.426944,986492,209138.1349,910268147.820948
08/12/2021,4306.4,4450.49,4222.95,4436.91,429403.9351,1868281437.565388,991178,218029.7487,949111222.931751
09/12/2021,4436.91,4488.0,4076.16,4105.64,462173.711,1970732612.694487,1038790,220095.1564,939705730.525763
10/12/2021,4105.64,4231.08,3887.37,3897.94,563236.5671,2287155262.156313,1098758,275875.2948,1121490841.658745
11/12/2021,3898.31,4097.08,3828.22,4089.37,427853.4343,1711893271.974861,831899,219400.0965,877920201.044637
12/12/2021,4089.68,4173.63,3986.25,4130.0,260535.5157,1061361793.041272,591319,132750.983,540996287.574902
13/12/2021,4130.0,4142.75,3671.45,3781.93,533467.2307,2068534029.5511048,1144882,254674.9584,987547550.4039581
14/12/2021,3781.92,3882.74,3685.0,3858.99,395145.7462,1499985094.813692,915721,201941.9271,767055531.293764
15/12/2021,3858.99,4092.22,3643.73,4019.08,542068.0573,2102151850.1145847,1238234,279106.549,1083422761.69731
16/12/2021,4019.54,4113.43,3942.11,3958.11,368780.031,1489983161.888796,848885,183514.6827,741663724.8964751
17/12/2021,3959.11,3994.1,3700.0,3875.42,463370.9225,1789265513.242975,1052871,229084.7318,885680674.009295
18/12/2021,3875.43,3996.93,3767.01,3959.93,339593.2543,1326617546.276588,740899,169241.7877,661219380.083755
19/12/2021,3959.93,4032.43,3884.0,3924.14,306006.323,1208752533.595065,688078,155815.0605,615474823.433924
20/12/2021,3924.14,3983.37,3753.0,3944.73,366916.4771,1416566980.691001,844070,174604.9108,674073059.621831
21/12/2021,3944.72,4063.0,3913.21,4014.15,340826.3553,1364232642.488108,799127,166855.9599,668028914.5581369
22/12/2021,4014.41,4074.87,3933.4,3979.51,303191.8076,1215914916.525937,675826,145269.3136,582537202.2889271
23/12/2021,3979.51,4150.0,3893.23,4111.41,380207.8166,1525274496.506047,911905,194409.2359,780346994.886132
24/12/2021,4111.41,4134.84,4017.17,4046.36,230833.1661,943702137.854923,593513,108806.8975,444971527.996165
25/12/2021,4046.35,4137.91,4018.62,4094.83,208126.8805,846912042.129082,515115,100652.6926,409702072.869234
26/12/2021,4094.36,4105.0,4000.0,4063.56,189309.255,767315615.268866,496076,88120.2395,357288552.818294
27/12/2021,4063.57,4127.46,4031.0,4037.23,222225.3761,905682624.776776,557367,105491.2656,430072907.835348
28/12/2021,4037.22,4037.23,3759.36,3792.75,358064.7163,1393962041.501678,846780,163464.6181,636073474.3419831
29/12/2021,3792.75,3827.78,3604.2,3630.19,302753.6375,1136202240.431213,719559,138893.5886,521509292.190415
30/12/2021,3630.18,3769.1,3585.0,3709.27,249263.7305,921537785.386881,583361,125440.9911,463883545.33237296
31/12/2021,3709.27,3815.0,3622.29,3676.23,268014.2942,1001765030.138141,617370,131438.1771,491454123.810568
01/01/2022,3676.22,3776.45,3673.46,3765.54,154143.8968,574718328.452744,408666,76937.9798,286855413.588924
02/01/2022,3765.54,3857.44,3717.3,3828.27,154791.4263,585374957.73046,450610,81170.5053,307056603.74279
03/01/2022,3828.11,3853.09,3680.0,3765.89,236245.8586,892944105.5529939,594541,114525.6299,433084435.776656
04/01/2022,3765.89,3900.73,3713.11,3785.11,288258.5549,1098182607.925726,676651,147451.4285,561958201.762099
